ticker,price,target_price,stop_price,prob_win,prob_win_raw,prob_stop,prob_stop_raw,ev_score,ev_score_raw,sd_weight,days_to_clear,size_factor,size_reason,beta,vol_ratio,turnover_oku,action,reason,sector_name,sector_score,sector_shock,sector_advice,sector_summary,macro_flow,standalone_shares,standalone_cost_yen,standalone_max_loss_yen,standalone_leverage_capped,standalone_maxpos_capped,skip_reason
3994.T,5703.0,6304.7,5402.1,0.1447,0.1512,0.7623,0.726,-0.473,-0.42399999499320984,0.95,0.28,0.5,逆張りリバウンド警戒 (前日比-3.4%),0.03,0.99,32.7,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,risk
4523.T,4902.0,5085.9,4810.1,0.1438,0.1515,0.7613,0.7182,-0.474,-0.41499999165534973,0.94,0.75,0.5,逆張りリバウンド警戒 (前日比-0.6%),-0.12,0.92,64.0,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,maxpos
2871.T,2203.5,2284.9,2162.8,0.1283,0.125,0.7362,0.759,-0.48,-0.5090000033378601,1.03,0.11,1.0,通常ロット,-0.43,0.84,26.8,⏸️ WAIT,見送り,食料品・ディフェンシブ,0.0,False,通常,新規材料なし、ニュートラルを維持。,CTA_SURGE,100,220350,4070,False,True,
9531.T,6167.0,6476.4,6012.3,0.1241,0.1176,0.7278,0.7751,-0.48,-0.5400000214576721,1.03,0.11,0.56,逆張りリバウンド警戒 (前日比-2.3%) ＋ セクターセンチメント(+0.40 -> 1.12倍),-0.09,1.42,64.2,⏸️ WAIT,見送り,電力・エネルギー,0.4,False,通常,AIデータセンター需要増と原発活用で電力株に構造的追い風。,CTA_SURGE,0,0,0,False,False,risk
1942.T,5622.0,5927.4,5469.3,0.1468,0.1548,0.7748,0.7309,-0.481,-0.42100000381469727,0.94,0.52,1.0,通常ロット,0.63,2.0,49.7,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,maxpos
9766.T,21390.0,22698.6,20735.7,0.1389,0.1401,0.76,0.7525,-0.482,-0.47200000286102295,0.99,0.17,1.0,通常ロット,-0.35,1.07,87.8,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,risk
9433.T,3031.0,3139.1,2977.0,0.1137,0.1036,0.7112,0.7991,-0.484,-0.5920000076293945,1.11,0.07,0.5,逆張りリバウンド警戒 (前日比-0.9%),-0.35,1.25,297.6,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,maxpos
6890.T,10300.0,11357.1,9771.4,0.1288,0.1248,0.7448,0.7723,-0.487,-0.5230000019073486,1.02,2.18,1.06,通常ロット ＋ セクターセンチメント(+0.20 -> 1.06倍),1.9,2.24,96.8,⏸️ WAIT,見送り,半導体・ハイテク,0.2,False,通常,米中貿易休戦の延長報道で対中規制悪化への警戒感が和らぐ。,CTA_SURGE,0,0,0,False,False,risk
4502.T,5885.0,6115.7,5769.6,0.1328,0.134,0.755,0.7475,-0.489,-0.47999998927116394,0.99,0.14,0.5,逆張りリバウンド警戒 (前日比-1.4%),-0.28,1.21,306.8,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,maxpos
7974.T,8196.0,8742.0,7923.0,0.156,0.1769,0.8032,0.7045,-0.491,-0.35100001096725464,0.86,1.43,0.5,逆張りリバウンド警戒 (前日比-1.7%),-0.17,1.01,541.7,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,risk
6098.T,16000.0,17299.3,15350.4,0.1096,0.0998,0.7154,0.8038,-0.496,-0.6039999723434448,1.11,0.1,0.5,逆張りリバウンド警戒 (前日比-7.8%),0.23,1.26,838.5,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,risk
6526.T,2300.0,2492.9,2203.5,0.1442,0.1528,0.7843,0.7381,-0.496,-0.4320000112056732,0.92,0.84,1.06,通常ロット ＋ セクターセンチメント(+0.20 -> 1.06倍),1.49,2.05,186.6,⏸️ WAIT,見送り,半導体・ハイテク,0.2,False,通常,米中貿易休戦の延長報道で対中規制悪化への警戒感が和らぐ。,CTA_SURGE,100,230000,9650,False,True,
8750.T,1870.5,1963.5,1824.0,0.122,0.1179,0.7396,0.7686,-0.496,-0.5329999923706055,1.03,0.32,0.52,逆張りリバウンド警戒 (前日比-2.2%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.18,1.25,180.2,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,100,187050,4650,False,True,
6674.T,5480.0,5866.0,5287.0,0.1235,0.1197,0.7441,0.7716,-0.497,-0.5320000052452087,1.02,0.68,1.06,通常ロット ＋ セクターセンチメント(+0.20 -> 1.06倍),1.1,0.71,53.1,⏸️ WAIT,見送り,半導体・ハイテク,0.2,False,通常,米中貿易休戦の延長報道で対中規制悪化への警戒感が和らぐ。,CTA_SURGE,0,0,0,False,False,maxpos
9684.T,2964.0,3127.5,2882.2,0.1266,0.1234,0.7543,0.7777,-0.501,-0.531000018119812,1.03,0.32,0.5,逆張りリバウンド警戒 (前日比-1.0%),-0.14,0.68,36.6,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,100,296400,8180,False,False,
1803.T,2350.5,2499.7,2275.9,0.1419,0.1553,0.7885,0.7168,-0.505,-0.4059999883174896,0.9,0.58,0.5,逆張りリバウンド警戒 (前日比-0.3%),0.53,0.92,78.1,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,100,235050,7460,False,False,
6814.T,7590.0,8172.9,7298.6,0.1464,0.1641,0.7978,0.7112,-0.505,-0.382999986410141,0.86,2.01,0.53,逆張りリバウンド警戒 (前日比-0.7%) ＋ セクターセンチメント(+0.20 -> 1.06倍),0.75,0.74,17.4,⏸️ WAIT,見送り,半導体・ハイテク,0.2,False,通常,米中貿易休戦の延長報道で対中規制悪化への警戒感が和らぐ。,CTA_SURGE,0,0,0,False,False,risk
8020.T,2317.0,2418.5,2266.2,0.1168,0.11,0.7385,0.794,-0.505,-0.5740000009536743,1.07,0.34,0.5,逆張りリバウンド警戒 (前日比-0.1%),0.3,1.4,19.4,⏸️ WAIT,見送り,総合商社・資源,0.0,False,通常,新規材料なし、ニュートラルを維持。,CTA_SURGE,100,231700,5080,False,True,
2768.T,5714.0,6010.7,5565.6,0.1304,0.1327,0.7672,0.7522,-0.506,-0.4869999885559082,0.98,2.34,0.5,逆張りリバウンド警戒 (前日比-2.7%),0.37,1.25,64.9,⏸️ WAIT,見送り,総合商社・資源,0.0,False,通常,新規材料なし、ニュートラルを維持。,CTA_SURGE,0,0,0,False,False,risk
8304.T,3403.0,3572.4,3318.3,0.1098,0.1017,0.726,0.7956,-0.506,-0.5920000076293945,1.08,2.23,0.52,逆張りリバウンド警戒 (前日比-2.4%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.13,1.04,37.7,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,0,0,0,False,False,maxpos
8360.T,7300.0,7805.7,7047.1,0.135,0.1414,0.7782,0.7401,-0.508,-0.4569999873638153,0.94,6.66,0.52,逆張りリバウンド警戒 (前日比-1.2%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.53,1.33,10.3,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,0,0,0,False,False,risk
3445.T,5990.0,6565.0,5702.5,0.137,0.1445,0.7844,0.74,-0.51,-0.45100000500679016,0.94,2.05,1.0,通常ロット,1.45,1.08,13.2,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,risk
6544.T,1534.5,1604.7,1499.4,0.1401,0.1505,0.7913,0.7327,-0.511,-0.4320000112056732,0.92,0.83,1.0,通常ロット,-0.13,1.44,10.5,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,100,153450,3510,False,True,
8725.T,4970.0,5226.1,4841.9,0.1301,0.1351,0.7715,0.7407,-0.511,-0.4699999988079071,0.95,0.21,0.52,逆張りリバウンド警戒 (前日比-4.7%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.03,1.27,336.3,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,0,0,0,False,False,risk
8524.T,1318.0,1398.0,1278.0,0.1202,0.1173,0.754,0.7756,-0.514,-0.5410000085830688,1.02,0.79,0.52,逆張りリバウンド警戒 (前日比-0.3%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.52,0.83,23.2,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,200,263600,8000,False,True,
543A.T,286.0,300.9,278.6,0.1402,0.1523,0.7949,0.7285,-0.515,-0.42399999499320984,0.9,1.37,1.03,通常ロット ＋ セクターセンチメント(+0.10 -> 1.03倍),0.32,0.76,75.9,⏸️ WAIT,見送り,自動車・輸出,0.1,False,通常,米議員の中国車排除要求は日本車に追い風も影響は限定的。,CTA_SURGE,1000,286000,7400,False,True,
8473.T,3251.0,3430.3,3161.4,0.1314,0.1377,0.7801,0.7418,-0.517,-0.4659999907016754,0.94,1.45,0.52,逆張りリバウンド警戒 (前日比-0.6%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.56,0.9,125.1,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,0,0,0,False,False,maxpos
2331.T,1216.5,1265.9,1191.8,0.1177,0.1146,0.7551,0.7785,-0.52,-0.5490000247955322,1.03,0.07,1.0,通常ロット,-0.24,0.69,20.4,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,200,243300,4940,False,True,
4203.T,8030.0,8670.0,7710.0,0.0995,0.0905,0.7187,0.8075,-0.52,-0.6259999871253967,1.11,0.22,1.0,通常ロット,1.03,0.69,71.9,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,risk
7327.T,2692.0,2828.6,2623.7,0.1028,0.0929,0.7263,0.8226,-0.521,-0.6370000243186951,1.11,0.4,1.03,通常ロット ＋ セクターセンチメント(+0.10 -> 1.03倍),0.35,1.51,26.1,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,100,269200,6830,False,True,
3103.T,1470.0,1661.1,1374.4,0.1168,0.1128,0.7564,0.788,-0.523,-0.5619999766349792,1.04,1.38,0.5,逆張りリバウンド警戒 (前日比-3.2%),1.71,0.71,85.6,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,100,147000,9560,False,False,
4716.T,9145.0,9600.6,8917.2,0.1319,0.1417,0.7864,0.7281,-0.523,-0.4449999928474426,0.92,0.99,0.5,逆張りリバウンド警戒 (前日比-1.7%),0.04,1.08,24.5,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,risk
6302.T,5921.0,6365.4,5698.8,0.116,0.113,0.7556,0.779,-0.524,-0.5529999732971191,1.03,0.21,0.5,逆張りリバウンド警戒 (前日比-1.0%),0.91,1.15,51.5,⏸️ WAIT,見送り,防衛・重工,0.0,False,通常,防衛関連ニュースは36時間以上経過しており織り込み済み。,CTA_SURGE,0,0,0,False,False,risk
7189.T,4913.0,5187.9,4775.6,0.1181,0.1153,0.7601,0.7819,-0.524,-0.5509999990463257,1.02,1.31,0.52,逆張りリバウンド警戒 (前日比-1.0%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.4,1.18,27.5,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,0,0,0,False,False,risk
1801.T,12655.0,13422.1,12271.4,0.1336,0.1463,0.7932,0.7211,-0.526,-0.42800000309944153,0.9,0.62,1.0,通常ロット,0.56,0.88,90.1,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,risk
6920.T,39780.0,43907.1,37716.4,0.1035,0.0952,0.7332,0.8099,-0.526,-0.6200000047683716,1.08,0.51,1.06,通常ロット ＋ セクターセンチメント(+0.20 -> 1.06倍),2.02,1.17,1384.3,⏸️ WAIT,見送り,半導体・ハイテク,0.2,False,通常,米中貿易休戦の延長報道で対中規制悪化への警戒感が和らぐ。,CTA_SURGE,0,0,0,False,False,risk
9533.T,1237.5,1310.2,1201.1,0.0931,0.0822,0.7119,0.8263,-0.526,-0.6620000004768372,1.11,0.06,0.56,逆張りリバウンド警戒 (前日比-4.8%) ＋ セクターセンチメント(+0.40 -> 1.12倍),-0.14,1.22,12.7,⏸️ WAIT,見送り,電力・エネルギー,0.4,False,通常,AIデータセンター需要増と原発活用で電力株に構造的追い風。,CTA_SURGE,200,247500,7280,False,True,
4461.T,13910.0,15534.3,13097.9,0.1462,0.166,0.8205,0.7197,-0.528,-0.3880000114440918,0.86,4.96,0.6,需給滞留警戒 (消化4.96日),2.14,1.35,16.6,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,risk
3659.T,3148.0,3305.9,3069.1,0.1083,0.1019,0.7465,0.8027,-0.53,-0.5989999771118164,1.07,0.29,0.5,逆張りリバウンド警戒 (前日比-1.6%),0.01,0.95,146.5,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,maxpos
9432.T,174.9,181.4,171.6,0.1,0.091,0.7297,0.8199,-0.53,-0.6380000114440918,1.11,0.36,0.5,逆張りリバウンド警戒 (前日比-1.4%),-0.26,1.11,335.7,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,1700,297330,5610,False,True,
5985.T,2416.0,2710.7,2268.6,0.1085,0.1013,0.7476,0.8126,-0.531,-0.6100000143051147,1.08,2.52,1.0,通常ロット,1.92,2.09,16.0,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,100,241600,14740,False,False,
6227.T,6610.0,7501.4,6164.3,0.1154,0.1115,0.7619,0.7937,-0.531,-0.5709999799728394,1.04,2.54,1.0,通常ロット,1.52,1.53,84.0,⏸️ WAIT,見送り,防衛・重工,0.0,False,通常,防衛関連ニュースは36時間以上経過しており織り込み済み。,CTA_SURGE,0,0,0,False,False,risk
9602.T,1580.0,1669.0,1535.5,0.0981,0.0893,0.7285,0.8185,-0.532,-0.6399999856948853,1.11,0.3,1.0,通常ロット,-0.57,1.09,45.8,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,100,158000,4450,False,True,
4967.T,5885.0,6085.7,5784.6,0.1174,0.1164,0.7676,0.7753,-0.533,-0.5429999828338623,1.01,0.53,1.0,通常ロット,-0.15,1.08,10.3,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,maxpos
3167.T,1355.0,1405.4,1329.8,0.0984,0.0895,0.7322,0.8227,-0.535,-0.6439999938011169,1.11,0.03,0.5,逆張りリバウンド警戒 (前日比-2.3%),-0.21,1.56,11.3,⏸️ WAIT,見送り,総合商社・資源,0.0,False,通常,新規材料なし、ニュートラルを維持。,CTA_SURGE,200,271000,5040,False,True,
3774.T,3443.0,3613.1,3357.9,0.1126,0.1097,0.7628,0.7864,-0.538,-0.5669999718666077,1.03,0.19,1.0,通常ロット,-0.11,1.11,14.6,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,maxpos
4689.T,519.8,552.5,503.4,0.1024,0.0964,0.743,0.7989,-0.538,-0.6060000061988831,1.07,0.27,0.5,逆張りリバウンド警戒 (前日比-3.2%),-0.16,1.27,111.5,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,500,259900,8200,False,True,
5076.T,2913.0,3045.2,2846.9,0.1222,0.1233,0.7837,0.7759,-0.539,-0.5289999842643738,0.99,0.0,1.0,通常ロット,0.4,0.93,46.4,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,100,291300,6610,False,True,
2593.T,3172.0,3365.1,3075.4,0.098,0.0892,0.7357,0.8267,-0.54,-0.6480000019073486,1.11,0.03,1.0,通常ロット,-0.39,0.72,12.7,⏸️ WAIT,見送り,食料品・ディフェンシブ,0.0,False,通常,新規材料なし、ニュートラルを維持。,CTA_SURGE,0,0,0,False,False,maxpos
6855.T,7490.0,8212.9,7128.6,0.1126,0.1091,0.7657,0.7941,-0.54,-0.5759999752044678,1.02,1.63,1.06,通常ロット ＋ セクターセンチメント(+0.20 -> 1.06倍),2.32,1.04,40.0,⏸️ WAIT,見送り,半導体・ハイテク,0.2,False,通常,米中貿易休戦の延長報道で対中規制悪化への警戒感が和らぐ。,CTA_SURGE,0,0,0,False,False,risk
5471.T,2451.5,2627.0,2363.8,0.122,0.1242,0.7848,0.7694,-0.541,-0.5210000276565552,0.98,0.66,1.0,通常ロット,1.26,1.12,20.2,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,100,245150,8770,False,True,
9434.T,246.3,255.1,241.9,0.1122,0.1093,0.7651,0.7888,-0.541,-0.5699999928474426,1.03,0.0,0.5,逆張りリバウンド警戒 (前日比-0.7%),-0.15,1.19,200.7,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,1200,295560,5280,False,True,
4661.T,2956.5,3131.1,2869.2,0.1057,0.1012,0.7538,0.7935,-0.542,-0.5910000205039978,1.05,0.53,0.5,逆張りリバウンド警戒 (前日比-2.6%),-0.19,1.31,153.5,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,100,295650,8730,False,False,
6507.T,12710.0,13741.4,12194.3,0.1275,0.1327,0.7974,0.7646,-0.542,-0.49900001287460327,0.94,0.61,0.53,逆張りリバウンド警戒 (前日比-0.4%) ＋ セクターセンチメント(+0.20 -> 1.06倍),1.26,0.97,23.7,⏸️ WAIT,見送り,半導体・ハイテク,0.2,False,通常,米中貿易休戦の延長報道で対中規制悪化への警戒感が和らぐ。,CTA_SURGE,0,0,0,False,False,risk
6753.T,656.4,706.3,631.4,0.0869,0.0765,0.7165,0.8369,-0.543,-0.6840000152587891,1.13,0.59,1.06,通常ロット ＋ セクターセンチメント(+0.20 -> 1.06倍),-0.06,0.83,30.5,⏸️ WAIT,見送り,半導体・ハイテク,0.2,False,通常,米中貿易休戦の延長報道で対中規制悪化への警戒感が和らぐ。,CTA_SURGE,400,262560,10000,False,True,
9532.T,5803.0,6122.6,5643.2,0.0887,0.0783,0.7201,0.8359,-0.543,-0.6790000200271606,1.11,0.18,0.56,逆張りリバウンド警戒 (前日比-4.4%) ＋ セクターセンチメント(+0.40 -> 1.12倍),-0.11,1.44,68.9,⏸️ WAIT,見送り,電力・エネルギー,0.4,False,通常,AIデータセンター需要増と原発活用で電力株に構造的追い風。,CTA_SURGE,0,0,0,False,False,risk
3046.T,5900.0,6248.6,5725.7,0.1235,0.1304,0.7907,0.746,-0.544,-0.48500001430511475,0.94,1.6,1.0,通常ロット,-0.07,0.91,10.9,⏸️ WAIT,見送り,小売・消費・インバウンド,0.0,False,通常,特筆すべき新規材料はなく織り込み済み。,CTA_SURGE,0,0,0,False,False,maxpos
3923.T,1073.0,1157.4,1030.8,0.132,0.1418,0.8077,0.7479,-0.544,-0.46399998664855957,0.92,1.27,1.0,通常ロット,0.08,1.44,14.8,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,200,214600,8440,False,True,
8334.T,3001.0,3164.9,2919.0,0.0956,0.0863,0.737,0.8347,-0.546,-0.6620000004768372,1.11,0.13,1.03,通常ロット ＋ セクターセンチメント(+0.10 -> 1.03倍),0.36,1.6,48.0,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,0,0,0,False,False,maxpos
8366.T,2863.0,3035.3,2776.9,0.0925,0.0835,0.7321,0.8292,-0.547,-0.6620000004768372,1.11,0.47,0.52,逆張りリバウンド警戒 (前日比-0.7%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.46,0.8,20.8,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,100,286300,8610,False,False,
6417.T,2120.0,2215.3,2072.4,0.0934,0.0849,0.7403,0.8317,-0.553,-0.6620000004768372,1.11,0.26,1.0,通常ロット,-0.32,0.7,35.9,⏸️ WAIT,見送り,防衛・重工,0.0,False,通常,防衛関連ニュースは36時間以上経過しており織り込み済み。,CTA_SURGE,100,212000,4760,False,True,
9104.T,7104.0,7561.4,6875.3,0.093,0.0846,0.7388,0.8301,-0.553,-0.6610000133514404,1.11,0.38,0.5,逆張りリバウンド警戒 (前日比-1.9%),-0.13,1.15,212.0,⏸️ WAIT,見送り,海運・物流,0.0,False,通常,海外海運決算材料は時間減衰により影響限定的。,CTA_SURGE,0,0,0,False,False,risk
7013.T,2809.0,3058.6,2684.2,0.1103,0.1083,0.7749,0.7907,-0.554,-0.5740000009536743,1.02,1.28,0.5,逆張りリバウンド警戒 (前日比-1.5%),0.59,0.84,347.4,⏸️ WAIT,見送り,防衛・重工,0.0,False,通常,防衛関連ニュースは36時間以上経過しており織り込み済み。,CTA_SURGE,0,0,0,False,False,risk
8341.T,4053.0,4299.1,3929.9,0.0898,0.0811,0.7373,0.8351,-0.558,-0.6729999780654907,1.11,0.34,0.52,逆張りリバウンド警戒 (前日比-3.2%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.41,1.12,42.7,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,0,0,0,False,False,maxpos
2146.T,239.0,250.1,233.4,0.11627805233001709,0.1163,0.7914897799491882,0.7915,-0.559,-0.5590000152587891,1.0,0.55,1.0,通常ロット,0.15,0.67,10.9,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,1200,286800,6720,False,True,
8361.T,8450.0,8982.9,8183.6,0.0962,0.0891,0.7517,0.8237,-0.559,-0.6460000276565552,1.08,0.83,1.03,通常ロット ＋ セクターセンチメント(+0.10 -> 1.03倍),0.45,0.92,16.4,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,0,0,0,False,False,risk
7867.T,4052.0,4272.4,3941.8,0.0896,0.0814,0.7404,0.8319,-0.561,-0.6690000295639038,1.11,0.23,1.0,通常ロット,-0.04,0.75,38.8,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,maxpos
2432.T,2548.5,2671.9,2486.8,0.1273,0.1395,0.8178,0.7435,-0.563,-0.46399998664855957,0.9,1.9,1.0,通常ロット,-0.02,0.98,25.2,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,100,254850,6170,False,True,
7966.T,5710.0,6088.6,5520.7,0.1264,0.1359,0.8181,0.7575,-0.565,-0.4860000014305115,0.92,2.07,1.0,通常ロット,0.95,1.32,64.0,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,maxpos
5832.T,3652.0,3839.4,3558.3,0.1167,0.1201,0.8009,0.7763,-0.567,-0.5360000133514404,0.96,1.57,1.03,通常ロット ＋ セクターセンチメント(+0.10 -> 1.03倍),0.32,1.24,14.1,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,0,0,0,False,False,maxpos
1812.T,4982.0,5257.4,4844.3,0.1179,0.1245,0.8059,0.7603,-0.57,-0.5109999775886536,0.94,0.7,1.0,通常ロット,0.56,0.97,89.7,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,maxpos
6525.T,9089.0,10230.4,8518.3,0.1151,0.1187,0.8004,0.7747,-0.57,-0.5370000004768372,0.95,0.36,1.06,通常ロット ＋ セクターセンチメント(+0.20 -> 1.06倍),2.33,0.9,725.8,⏸️ WAIT,見送り,半導体・ハイテク,0.2,False,通常,米中貿易休戦の延長報道で対中規制悪化への警戒感が和らぐ。,CTA_SURGE,0,0,0,False,False,risk
5838.T,6098.0,6507.9,5893.1,0.1146,0.1202,0.8,0.7609,-0.571,-0.5199999809265137,0.94,1.96,0.52,逆張りリバウンド警戒 (前日比-1.2%) ＋ セクターセンチメント(+0.10 -> 1.03倍),0.12,0.96,56.2,⏸️ WAIT,見送り,銀行・金融,0.1,False,通常,日経平均の上昇基調継続も、追加材料乏しく静観姿勢。,CTA_SURGE,0,0,0,False,False,risk
6627.T,12030.0,13394.3,11347.9,0.1183,0.1232,0.8075,0.7742,-0.571,-0.527999997138977,0.94,2.35,1.06,通常ロット ＋ セクターセンチメント(+0.20 -> 1.06倍),2.24,0.88,14.4,⏸️ WAIT,見送り,半導体・ハイテク,0.2,False,通常,米中貿易休戦の延長報道で対中規制悪化への警戒感が和らぐ。,CTA_SURGE,0,0,0,False,False,risk
4768.T,3642.0,3797.6,3564.2,0.1177,0.1231,0.8105,0.7719,-0.575,-0.5260000228881836,0.95,0.05,1.0,通常ロット,-0.3,1.08,46.9,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,maxpos
6524.T,5310.0,5853.6,5038.2,0.1029,0.0996,0.7818,0.8107,-0.576,-0.6119999885559082,1.02,1.66,1.06,通常ロット ＋ セクターセンチメント(+0.20 -> 1.06倍),1.36,1.37,16.3,⏸️ WAIT,見送り,半導体・ハイテク,0.2,False,通常,米中貿易休戦の延長報道で対中規制悪化への警戒感が和らぐ。,CTA_SURGE,0,0,0,False,False,risk
9044.T,3219.0,3329.9,3163.6,0.1022,0.0996,0.7808,0.805,-0.576,-0.6060000061988831,1.03,0.06,1.0,通常ロット,-0.2,1.48,29.2,⏸️ WAIT,見送り,海運・物流,0.0,False,通常,海外海運決算材料は時間減衰により影響限定的。,CTA_SURGE,0,0,0,False,False,maxpos
9506.T,1337.0,1420.1,1295.5,0.093,0.088,0.7626,0.8122,-0.577,-0.6359999775886536,1.03,0.42,0.56,逆張りリバウンド警戒 (前日比-2.9%) ＋ セクターセンチメント(+0.40 -> 1.12倍),0.19,0.91,75.1,⏸️ WAIT,見送り,電力・エネルギー,0.4,False,通常,AIデータセンター需要増と原発活用で電力株に構造的追い風。,CTA_SURGE,200,267400,8300,False,True,
6988.T,3513.0,3711.6,3413.7,0.1187,0.1242,0.8152,0.7763,-0.578,-0.527999997138977,0.95,0.16,1.0,通常ロット,0.28,1.15,106.6,⏸️ WAIT,見送り,,0.0,False,通常,,CTA_SURGE,0,0,0,False,False,maxpos
6849.T,1608.0,1675.6,1574.2,0.0999,0.0959,0.7789,0.8161,-0.579,-0.6240000128746033,1.03,0.09,1.06,通常ロット ＋ セクターセンチメント(+0.20 -> 1.06倍),-0.18,0.68,15.8,⏸️ WAIT,見送り,半導体・ハイテク,0.2,False,通常,米中貿易休戦の延長報道で対中規制悪化への警戒感が和らぐ。,CTA_SURGE,100,160800,3380,False,True,
9503.T,2765.5,2956.4,2670.0,0.0759,0.0669,0.7311,0.8487,-0.579,-0.7149999737739563,1.11,0.15,0.56,逆張りリバウンド警戒 (前日比-4.8%) ＋ セクターセンチメント(+0.40 -> 1.12倍),0.19,1.85,138.1,⏸️ WAIT,見送り,電力・エネルギー,0.4,False,通常,AIデータセンター需要増と原発活用で電力株に構造的追い風。,CTA_SURGE,100,276550,9550,False,False,
